t,aiclk,arcclk,axiclk,therm_trip
1786996946.278877,500,540,900,
1786996946.529397,500,540,900,
1786996946.780038,1000,540,900,
1786996947.030725,1000,540,900,
1786996947.281298,1000,540,900,
1786996947.531838,1000,540,900,
1786996947.782305,1000,540,900,
1786996948.032766,1000,540,900,
1786996948.283236,1000,540,900,
1786996948.533692,1000,540,900,
1786996948.784128,1000,540,900,
1786996949.034583,1000,540,900,
1786996949.285039,1000,540,900,
1786996949.535535,1000,540,900,
1786996949.785990,1000,540,900,
1786996950.036435,1000,540,900,
1786996950.286877,1000,540,900,
1786996950.537313,1000,540,900,
1786996950.787757,1000,540,900,
1786996951.038191,1000,540,900,
1786996951.288633,1000,540,900,
1786996951.539122,1000,540,900,
1786996951.789571,1000,540,900,
1786996952.040022,1000,540,900,
1786996952.290459,1000,540,900,
1786996952.540899,1000,540,900,
1786996952.791389,1000,540,900,
1786996953.041837,1000,540,900,
1786996953.292272,1000,540,900,
1786996953.542715,1000,540,900,
1786996953.793156,1000,540,900,
1786996954.043607,1000,540,900,
1786996954.294053,1000,540,900,
1786996954.544506,1000,540,900,
1786996954.794940,1000,540,900,
1786996955.045381,1000,540,900,
1786996955.295819,1000,540,900,
1786996955.546249,1000,540,900,
1786996955.796699,1000,540,900,
1786996956.047172,1000,540,900,
1786996956.297629,1000,540,900,
1786996956.548065,1000,540,900,
1786996956.798507,1000,540,900,
1786996957.048944,1000,540,900,
1786996957.299382,1000,540,900,
1786996957.549820,1000,540,900,
1786996957.800258,1000,540,900,
1786996958.050692,1000,540,900,
1786996958.301126,1000,540,900,
1786996958.551565,1000,540,900,
1786996958.802000,1000,540,900,
1786996959.052449,1000,540,900,
1786996959.302928,1000,540,900,
1786996959.553382,1000,540,900,
1786996959.803832,1000,540,900,
1786996960.054268,1000,540,900,
1786996960.304711,1000,540,900,
1786996960.555215,1000,540,900,
1786996960.805663,1000,540,900,
1786996961.056097,1000,540,900,
1786996961.306540,1000,540,900,
1786996961.556972,1000,540,900,
1786996961.807468,1000,540,900,
1786996962.057918,1000,540,900,
1786996962.308361,1000,540,900,
1786996962.558802,1000,540,900,
1786996962.809236,1000,540,900,
1786996963.059673,1000,540,900,
1786996963.310107,1000,540,900,
1786996963.560550,1000,540,900,
1786996963.810994,1000,540,900,
1786996964.061437,1000,540,900,
1786996964.311880,1000,540,900,
1786996964.562320,1000,540,900,
1786996964.812760,1000,540,900,
1786996965.063225,1000,540,900,
1786996965.313674,1000,540,900,
1786996965.564157,1000,540,900,
1786996965.814635,1000,540,900,
1786996966.065084,1000,540,900,
1786996966.315581,1000,540,900,
1786996966.566025,1000,540,900,
1786996966.816475,1000,540,900,
1786996967.066927,1000,540,900,
1786996967.317373,1000,540,900,
1786996967.567853,1000,540,900,
1786996967.818308,1000,540,900,
1786996968.068773,1000,540,900,
1786996968.319256,1000,540,900,
1786996968.569706,1000,540,900,
1786996968.820147,1000,540,900,
1786996969.070597,1000,540,900,
1786996969.321043,1000,540,900,
1786996969.571487,1000,540,900,
1786996969.821936,1000,540,900,
1786996970.072380,1000,540,900,
1786996970.322824,1000,540,900,
1786996970.573260,1000,540,900,
1786996970.823703,1000,540,900,
1786996971.074137,1000,540,900,
1786996971.324577,1000,540,900,
1786996971.575015,1000,540,900,
1786996971.825464,1000,540,900,
1786996972.075915,1000,540,900,
1786996972.326366,1000,540,900,
1786996972.576807,1000,540,900,
1786996972.827307,1000,540,900,
1786996973.077757,1000,540,900,
1786996973.328190,1000,540,900,
1786996973.578630,1000,540,900,
1786996973.829074,1000,540,900,
1786996974.079514,1000,540,900,
1786996974.329963,1000,540,900,
1786996974.580400,1000,540,900,
1786996974.830844,1000,540,900,
1786996975.081283,1000,540,900,
1786996975.331719,1000,540,900,
1786996975.582151,1000,540,900,
1786996975.832599,1000,540,900,
1786996976.083082,1000,540,900,
1786996976.333529,1000,540,900,
1786996976.583968,1000,540,900,
1786996976.834407,1000,540,900,
1786996977.084856,1000,540,900,
1786996977.335353,1000,540,900,
1786996977.585807,1000,540,900,
1786996977.836251,1000,540,900,
1786996978.086692,1000,540,900,
1786996978.337119,1000,540,900,
1786996978.587557,1000,540,900,
1786996978.837996,1000,540,900,
1786996979.088430,1000,540,900,
1786996979.338884,1000,540,900,
1786996979.589319,1000,540,900,
1786996979.839773,1000,540,900,
1786996980.090214,1000,540,900,
1786996980.340652,1000,540,900,
1786996980.591150,1000,540,900,
1786996980.841599,1000,540,900,
1786996981.092042,1000,540,900,
1786996981.342483,1000,540,900,
1786996981.592921,1000,540,900,
1786996981.843417,1000,540,900,
1786996982.093867,1000,540,900,
1786996982.344310,1000,540,900,
1786996982.594757,1000,540,900,
1786996982.845193,1000,540,900,
1786996983.095632,1000,540,900,
1786996983.346074,1000,540,900,
1786996983.596521,1000,540,900,
1786996983.847011,1000,540,900,
1786996984.097455,1000,540,900,
1786996984.347908,1000,540,900,
1786996984.598354,1000,540,900,
1786996984.848795,1000,540,900,
1786996985.099285,1000,540,900,
1786996985.349736,1000,540,900,
1786996985.600190,1000,540,900,
1786996985.850636,1000,540,900,
1786996986.101077,1000,540,900,
1786996986.351518,1000,540,900,
1786996986.601966,1000,540,900,
1786996986.852430,1000,540,900,
1786996987.102873,1000,540,900,
1786996987.353306,1000,540,900,
1786996987.603751,1000,540,900,
1786996987.854188,1000,540,900,
1786996988.104630,1000,540,900,
1786996988.355068,1000,540,900,
1786996988.605500,1000,540,900,
1786996988.855940,1000,540,900,
1786996989.106373,1000,540,900,
1786996989.356810,1000,540,900,
1786996989.607274,1000,540,900,
1786996989.857724,1000,540,900,
1786996990.108155,1000,540,900,
1786996990.358596,1000,540,900,
1786996990.609043,1000,540,900,
1786996990.859517,1000,540,900,
1786996991.109958,1000,540,900,
1786996991.360394,1000,540,900,
1786996991.610838,1000,540,900,
1786996991.861280,1000,540,900,
1786996992.111723,1000,540,900,
1786996992.362157,1000,540,900,
1786996992.612603,1000,540,900,
1786996992.863155,1000,540,900,
1786996993.113613,1000,540,900,
1786996993.364053,1000,540,900,
1786996993.614505,1000,540,900,
1786996993.864942,1000,540,900,
1786996994.115377,1000,540,900,
1786996994.365816,1000,540,900,
1786996994.616248,1000,540,900,
1786996994.866813,1000,540,900,
