phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786996006.872244,1786996007.321854,1786996007.097049,0.224908,1,32.0000,0.8600,37.0000,1000.0000,41.1000,
run,1,1786996007.321913,1786996007.820773,1786996007.571343,0.699202,1,30.0000,0.8600,35.0000,1000.0000,41.4000,
run,2,1786996007.820884,1786996008.279601,1786996008.050242,1.178102,1,30.0000,0.8600,35.0000,1000.0000,41.4000,
run,3,1786996008.279703,1786996008.735053,1786996008.507378,1.635237,1,31.0000,0.8600,35.0000,1000.0000,41.4000,
run,4,1786996008.735155,1786996009.192490,1786996008.963823,2.091682,1,30.0000,0.8600,35.0000,1000.0000,41.4000,
run,5,1786996009.192592,1786996009.643914,1786996009.418253,2.546112,1,30.0000,0.8600,35.0000,1000.0000,41.4000,
run,6,1786996009.644016,1786996010.096760,1786996009.870388,2.998247,1,30.0000,0.8600,35.0000,1000.0000,41.4000,
run,7,1786996010.096878,1786996010.554509,1786996010.325693,3.453552,1,31.0000,0.8600,35.0000,1000.0000,41.4000,
run,8,1786996010.554611,1786996011.011654,1786996010.783133,3.910992,1,30.0000,0.8600,35.0000,1000.0000,41.5000,
run,9,1786996011.011757,1786996011.468387,1786996011.240072,4.367931,1,30.0000,0.8600,35.0000,1000.0000,41.6000,
run,10,1786996011.468489,1786996011.921671,1786996011.695080,4.822939,1,30.0000,0.8600,35.0000,1000.0000,41.5000,
run,11,1786996011.921775,1786996012.375817,1786996012.148796,5.276655,1,31.0000,0.8600,35.0000,1000.0000,41.5000,
run,12,1786996012.375920,1786996012.831893,1786996012.603907,5.731766,1,30.0000,0.8600,35.0000,1000.0000,41.5000,
run,13,1786996012.831996,1786996013.286679,1786996013.059338,6.187197,1,31.0000,0.8600,35.0000,1000.0000,41.5000,
run,14,1786996013.286783,1786996013.744014,1786996013.515398,6.643257,1,30.0000,0.8600,35.0000,1000.0000,41.6000,
run,15,1786996013.744117,1786996014.197639,1786996013.970878,7.098737,1,31.0000,0.8600,35.0000,1000.0000,41.6000,
run,16,1786996014.197741,1786996014.653800,1786996014.425771,7.553630,1,30.0000,0.8600,35.0000,1000.0000,41.6000,
run,17,1786996014.653901,1786996015.108058,1786996014.880980,8.008839,1,31.0000,0.8600,35.0000,1000.0000,41.8000,
run,18,1786996015.108161,1786996015.564312,1786996015.336237,8.464096,1,31.0000,0.8600,35.0000,1000.0000,41.8000,
run,19,1786996015.564413,1786996016.016879,1786996015.790646,8.918505,1,31.0000,0.8600,35.0000,1000.0000,41.6000,
run,20,1786996016.016981,1786996016.466519,1786996016.241750,9.369609,1,31.0000,0.8600,35.0000,1000.0000,41.8000,
run,21,1786996016.466618,1786996016.922020,1786996016.694319,9.822178,1,30.0000,0.8600,35.0000,1000.0000,41.7000,
run,22,1786996016.922124,1786996017.379315,1786996017.150720,10.278579,1,30.0000,0.8600,35.0000,1000.0000,41.9000,
run,23,1786996017.379417,1786996017.837289,1786996017.608353,10.736212,1,31.0000,0.8600,35.0000,1000.0000,42.1000,
run,24,1786996017.837391,1786996018.294151,1786996018.065771,11.193630,1,30.0000,0.8600,35.0000,1000.0000,41.9000,
