phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
pre,0,1786997627.441955,1786997627.880397,1786997627.661176,0.219350,1,17.0000,0.7200,24.0000,500.0000,41.6000,
pre,1,1786997627.880468,1786997628.319985,1786997628.100227,0.658401,1,17.0000,0.7200,24.0000,500.0000,41.5000,
