ARCH: wormhole_b0, CHIP_FREQ[MHz]: 1000, Max Compute Cores: 64
PCIe slot, core_x, core_y, RISC processor type, timer_id, time[cycles since reset], data, run host ID, trace id, trace id counter, zone name, type, source line, source file, meta data
0,1,1,BRISC,30530,25487991361,0,0,,,BRISC-FW,ZONE_START,433,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,1,BRISC,30604,25487992208,0,0,,,BRISC-KERNEL,ZONE_START,77,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,1,BRISC,12345,25487992257,264982319071004,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25487997405,36048588228266251,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25487997500,266081830698772,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25487998003,266081830698773,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25487998082,36048588228266251,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25487998143,266081830698772,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25487998654,266081830698773,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25487998726,36048588228266251,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25487998789,266081830698772,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25487999300,266081830698773,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25487999372,36048588228266251,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25487999435,266081830698772,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25487999946,266081830698773,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25488000018,36048588228266251,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25488000081,266081830698772,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25488000592,266081830698773,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25488000664,36048588228266251,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25488000727,266081830698772,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25488001238,266081830698773,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25488001310,36048588228266251,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25488001373,266081830698772,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25488001884,266081830698773,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25488001956,36048588228266251,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25488002019,266081830698772,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,25488002706,266081830698773,0,,,,TS_DATA,0,,
0,1,1,BRISC,30604,25488002747,0,0,,,BRISC-KERNEL,ZONE_END,77,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,1,BRISC,30530,25488002863,0,0,,,BRISC-FW,ZONE_END,433,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,1,NCRISC,20088,25487991510,0,0,,,NCRISC-FW,ZONE_START,129,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
0,1,1,NCRISC,11826,25487992194,0,0,,,NCRISC-KERNEL,ZONE_START,69,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc,
0,1,1,NCRISC,12345,25487992313,36293779321978881,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,25487992372,264982319070982,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,25487992859,264982319070983,0,,,,TS_DATA,0,,
