ARCH: wormhole_b0, CHIP_FREQ[MHz]: 1000, Max Compute Cores: 64
PCIe slot, core_x, core_y, RISC processor type, timer_id, time[cycles since reset], data, run host ID, trace id, trace id counter, zone name, type, source line, source file, meta data
0,1,1,BRISC,30530,24536182360,0,0,,,BRISC-FW,ZONE_START,433,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,1,BRISC,30604,24536183234,0,0,,,BRISC-KERNEL,ZONE_START,77,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,1,BRISC,12345,24536183281,264982319071004,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536188447,36047488717357067,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536188539,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536189042,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536189121,36047488717357067,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536189184,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536189693,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536189765,36047488717357067,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536189828,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536190339,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536190411,36047488717357067,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536190474,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536190985,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536191057,36047488717357067,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536191120,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536191807,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536191879,36047488717357067,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536191942,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536192453,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536192525,36047488717357067,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536192588,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536193099,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536193171,36047488717357067,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536193234,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,24536193785,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,30604,24536193826,0,0,,,BRISC-KERNEL,ZONE_END,77,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,1,BRISC,30530,24536193943,0,0,,,BRISC-FW,ZONE_END,433,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,1,NCRISC,20088,24536182515,0,0,,,NCRISC-FW,ZONE_START,129,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
0,1,1,NCRISC,11826,24536183202,0,0,,,NCRISC-KERNEL,ZONE_START,69,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc,
0,1,1,NCRISC,12345,24536183312,36294878832888065,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,24536183371,266081830698758,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,24536183858,266081830698759,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,24536183933,36294878832888065,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,24536183993,266081830698758,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,24536184481,266081830698759,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,24536184556,36294878832888065,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,24536184617,266081830698758,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,24536185104,266081830698759,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,24536185179,36294878832888065,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,24536185239,266081830698758,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,24536185726,266081830698759,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,24536185801,36294878832888065,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,24536185861,266081830698758,0,,,,TS_DATA,0,,
